,current_combo,valid_train_start_date, valid_train_end_date,valid_end_date,oos_square
206,"(16, 1, 10, 10, '')",2002-08-01 00:00:00,2012-08-01 00:00:00,2012-09-01 00:00:00,0.5540765391014975
207,"(16, 1, 10, 10, '')",2003-10-01 00:00:00,2013-10-01 00:00:00,2013-11-01 00:00:00,0.4916387959866221
208,"(16, 1, 10, 10, '')",2004-12-01 00:00:00,2014-12-01 00:00:00,2015-01-01 00:00:00,-0.01683501683501687
209,"(16, 1, 10, 10, '')",2007-05-01 00:00:00,2017-05-01 00:00:00,2017-06-01 00:00:00,0.24689165186500883
210,"(16, 1, 15, 10, 'mi')",2001-06-01 00:00:00,2016-06-01 00:00:00,2016-07-01 00:00:00,0.4816112084063048
211,"(16, 1, 15, 10, 'mi')",2001-08-01 00:00:00,2016-08-01 00:00:00,2016-09-01 00:00:00,0.07746478873239437
212,"(16, 1, 15, 10, 'mi')",2001-10-01 00:00:00,2016-10-01 00:00:00,2016-11-01 00:00:00,-0.07180385288966717
213,"(16, 1, 15, 10, 'mi')",2001-12-01 00:00:00,2016-12-01 00:00:00,2017-01-01 00:00:00,0.08611599297012307
214,"(16, 1, 15, 10, 'mi')",2002-05-01 00:00:00,2017-05-01 00:00:00,2017-06-01 00:00:00,0.4316163410301954
215,"(16, 1, 15, 10, '')",2001-06-01 00:00:00,2016-06-01 00:00:00,2016-07-01 00:00:00,0.15236427320490364
216,"(16, 1, 15, 10, '')",2001-08-01 00:00:00,2016-08-01 00:00:00,2016-09-01 00:00:00,-0.06338028169014076
217,"(16, 1, 15, 10, '')",2001-10-01 00:00:00,2016-10-01 00:00:00,2016-11-01 00:00:00,-0.015761821366024442
218,"(16, 1, 15, 10, '')",2001-12-01 00:00:00,2016-12-01 00:00:00,2017-01-01 00:00:00,0.2759226713532513
219,"(16, 1, 15, 10, '')",2002-05-01 00:00:00,2017-05-01 00:00:00,2017-06-01 00:00:00,0.2895204262877442
220,"(17, 1, 10, 10, 'mi')",2000-06-01 00:00:00,2010-06-01 00:00:00,2010-07-01 00:00:00,0.20263591433278416
221,"(17, 1, 10, 10, 'mi')",2001-10-01 00:00:00,2011-10-01 00:00:00,2011-11-01 00:00:00,-0.659504132231405
222,"(17, 1, 10, 10, 'mi')",2003-02-01 00:00:00,2013-02-01 00:00:00,2013-03-01 00:00:00,0.3156146179401993
223,"(17, 1, 10, 10, 'mi')",2004-06-01 00:00:00,2014-06-01 00:00:00,2014-07-01 00:00:00,0.2214765100671141
224,"(17, 1, 10, 10, 'mi')",2007-05-01 00:00:00,2017-05-01 00:00:00,2017-06-01 00:00:00,0.16163410301953818
225,"(17, 1, 10, 10, '')",2000-06-01 00:00:00,2010-06-01 00:00:00,2010-07-01 00:00:00,0.20263591433278416
226,"(17, 1, 10, 10, '')",2001-10-01 00:00:00,2011-10-01 00:00:00,2011-11-01 00:00:00,-0.5074380165289256
227,"(17, 1, 10, 10, '')",2003-02-01 00:00:00,2013-02-01 00:00:00,2013-03-01 00:00:00,0.3222591362126246
228,"(17, 1, 10, 10, '')",2004-06-01 00:00:00,2014-06-01 00:00:00,2014-07-01 00:00:00,0.11409395973154357
229,"(17, 1, 10, 10, '')",2007-05-01 00:00:00,2017-05-01 00:00:00,2017-06-01 00:00:00,0.24689165186500883
230,"(17, 1, 15, 10, 'mi')",2000-06-01 00:00:00,2015-06-01 00:00:00,2015-07-01 00:00:00,0.3390119250425895
231,"(17, 1, 15, 10, 'mi')",2000-10-01 00:00:00,2015-10-01 00:00:00,2015-11-01 00:00:00,0.12925170068027214
232,"(17, 1, 15, 10, 'mi')",2001-02-01 00:00:00,2016-02-01 00:00:00,2016-03-01 00:00:00,-0.32413793103448274
233,"(17, 1, 15, 10, 'mi')",2001-06-01 00:00:00,2016-06-01 00:00:00,2016-07-01 00:00:00,0.20140105078809112
234,"(17, 1, 15, 10, 'mi')",2002-05-01 00:00:00,2017-05-01 00:00:00,2017-06-01 00:00:00,0.3037300177619894
235,"(17, 1, 15, 10, '')",2000-06-01 00:00:00,2015-06-01 00:00:00,2015-07-01 00:00:00,0.3049403747870528
236,"(17, 1, 15, 10, '')",2000-10-01 00:00:00,2015-10-01 00:00:00,2015-11-01 00:00:00,0.16326530612244894
237,"(17, 1, 15, 10, '')",2001-02-01 00:00:00,2016-02-01 00:00:00,2016-03-01 00:00:00,-0.24137931034482762
238,"(17, 1, 15, 10, '')",2001-06-01 00:00:00,2016-06-01 00:00:00,2016-07-01 00:00:00,0.15236427320490364
239,"(17, 1, 15, 10, '')",2002-05-01 00:00:00,2017-05-01 00:00:00,2017-06-01 00:00:00,0.2895204262877442
240,"(16, 1, 10, 10, 'mi')",2001-07-01 00:00:00,2011-07-01 00:00:00,2011-08-01 00:00:00,-0.0033222591362125353
241,"(16, 1, 10, 10, 'mi')",2002-09-01 00:00:00,2012-09-01 00:00:00,2012-10-01 00:00:00,0.3289036544850499
242,"(16, 1, 10, 10, 'mi')",2003-11-01 00:00:00,2013-11-01 00:00:00,2013-12-01 00:00:00,0.32441471571906355
243,"(16, 1, 10, 10, 'mi')",2005-01-01 00:00:00,2015-01-01 00:00:00,2015-02-01 00:00:00,0.6148648648648649
244,"(16, 1, 10, 10, 'mi')",2007-06-01 00:00:00,2017-06-01 00:00:00,2017-07-01 00:00:00,0.49376114081996436
245,"(16, 1, 10, 10, '')",2001-07-01 00:00:00,2011-07-01 00:00:00,2011-08-01 00:00:00,0.09634551495016608
246,"(16, 1, 10, 10, '')",2002-09-01 00:00:00,2012-09-01 00:00:00,2012-10-01 00:00:00,0.3089700996677741
247,"(16, 1, 10, 10, '')",2003-11-01 00:00:00,2013-11-01 00:00:00,2013-12-01 00:00:00,0.3511705685618729
248,"(16, 1, 10, 10, '')",2005-01-01 00:00:00,2015-01-01 00:00:00,2015-02-01 00:00:00,0.6216216216216216
249,"(16, 1, 10, 10, '')",2007-06-01 00:00:00,2017-06-01 00:00:00,2017-07-01 00:00:00,0.4652406417112299
250,"(16, 1, 15, 10, 'mi')",2001-07-01 00:00:00,2016-07-01 00:00:00,2016-08-01 00:00:00,0.6631578947368422
251,"(16, 1, 15, 10, 'mi')",2001-09-01 00:00:00,2016-09-01 00:00:00,2016-10-01 00:00:00,0.16491228070175434
252,"(16, 1, 15, 10, 'mi')",2001-11-01 00:00:00,2016-11-01 00:00:00,2016-12-01 00:00:00,0.08931698774080565
253,"(16, 1, 15, 10, 'mi')",2002-01-01 00:00:00,2017-01-01 00:00:00,2017-02-01 00:00:00,0.718804920913884
254,"(16, 1, 15, 10, 'mi')",2002-06-01 00:00:00,2017-06-01 00:00:00,2017-07-01 00:00:00,0.5080213903743316
255,"(16, 1, 15, 10, '')",2001-07-01 00:00:00,2016-07-01 00:00:00,2016-08-01 00:00:00,0.6771929824561403
256,"(16, 1, 15, 10, '')",2001-09-01 00:00:00,2016-09-01 00:00:00,2016-10-01 00:00:00,-0.08771929824561409
257,"(16, 1, 15, 10, '')",2001-11-01 00:00:00,2016-11-01 00:00:00,2016-12-01 00:00:00,0.14535901926444839
258,"(16, 1, 15, 10, '')",2002-01-01 00:00:00,2017-01-01 00:00:00,2017-02-01 00:00:00,0.7328646748681897
259,"(16, 1, 15, 10, '')",2002-06-01 00:00:00,2017-06-01 00:00:00,2017-07-01 00:00:00,0.49376114081996436
260,"(17, 1, 10, 10, 'mi')",2000-07-01 00:00:00,2010-07-01 00:00:00,2010-08-01 00:00:00,-1.115702479338843
261,"(17, 1, 10, 10, 'mi')",2001-11-01 00:00:00,2011-11-01 00:00:00,2011-12-01 00:00:00,-0.4257425742574257
262,"(17, 1, 10, 10, 'mi')",2003-03-01 00:00:00,2013-03-01 00:00:00,2013-04-01 00:00:00,0.5946843853820598
263,"(17, 1, 10, 10, 'mi')",2004-07-01 00:00:00,2014-07-01 00:00:00,2014-08-01 00:00:00,0.6033613445378152
264,"(17, 1, 10, 10, 'mi')",2007-06-01 00:00:00,2017-06-01 00:00:00,2017-07-01 00:00:00,0.5151515151515151
265,"(17, 1, 10, 10, '')",2000-07-01 00:00:00,2010-07-01 00:00:00,2010-08-01 00:00:00,-1.0628099173553718
266,"(17, 1, 10, 10, '')",2001-11-01 00:00:00,2011-11-01 00:00:00,2011-12-01 00:00:00,-0.3729372937293729
267,"(17, 1, 10, 10, '')",2003-03-01 00:00:00,2013-03-01 00:00:00,2013-04-01 00:00:00,0.5681063122923589
268,"(17, 1, 10, 10, '')",2004-07-01 00:00:00,2014-07-01 00:00:00,2014-08-01 00:00:00,0.6840336134453782
269,"(17, 1, 10, 10, '')",2007-06-01 00:00:00,2017-06-01 00:00:00,2017-07-01 00:00:00,0.4652406417112299
270,"(17, 1, 15, 10, 'mi')",2000-07-01 00:00:00,2015-07-01 00:00:00,2015-08-01 00:00:00,-0.23549488054607504
271,"(17, 1, 15, 10, 'mi')",2000-11-01 00:00:00,2015-11-01 00:00:00,2015-12-01 00:00:00,0.5502555366269165
272,"(17, 1, 15, 10, 'mi')",2001-03-01 00:00:00,2016-03-01 00:00:00,2016-04-01 00:00:00,0.584055459272097
273,"(17, 1, 15, 10, 'mi')",2001-07-01 00:00:00,2016-07-01 00:00:00,2016-08-01 00:00:00,0.6771929824561403
274,"(17, 1, 15, 10, 'mi')",2002-06-01 00:00:00,2017-06-01 00:00:00,2017-07-01 00:00:00,0.500891265597148
275,"(17, 1, 15, 10, '')",2000-07-01 00:00:00,2015-07-01 00:00:00,2015-08-01 00:00:00,-0.31058020477815695
276,"(17, 1, 15, 10, '')",2000-11-01 00:00:00,2015-11-01 00:00:00,2015-12-01 00:00:00,0.5298126064735946
277,"(17, 1, 15, 10, '')",2001-03-01 00:00:00,2016-03-01 00:00:00,2016-04-01 00:00:00,0.5216637781629117
278,"(17, 1, 15, 10, '')",2001-07-01 00:00:00,2016-07-01 00:00:00,2016-08-01 00:00:00,0.6771929824561403
279,"(17, 1, 15, 10, '')",2002-06-01 00:00:00,2017-06-01 00:00:00,2017-07-01 00:00:00,0.49376114081996436
280,"(16, 1, 10, 10, 'mi')",2001-08-01 00:00:00,2011-08-01 00:00:00,2011-09-01 00:00:00,-1.0630182421227197
281,"(16, 1, 10, 10, 'mi')",2002-10-01 00:00:00,2012-10-01 00:00:00,2012-11-01 00:00:00,-0.4219269102990033
282,"(16, 1, 10, 10, 'mi')",2003-12-01 00:00:00,2013-12-01 00:00:00,2014-01-01 00:00:00,-0.35343383584589616
283,"(16, 1, 10, 10, 'mi')",2005-02-01 00:00:00,2015-02-01 00:00:00,2015-03-01 00:00:00,0.025380710659898442
284,"(16, 1, 10, 10, 'mi')",2007-07-01 00:00:00,2017-07-01 00:00:00,2017-08-01 00:00:00,0.0089126559714795
285,"(16, 1, 10, 10, '')",2001-08-01 00:00:00,2011-08-01 00:00:00,2011-09-01 00:00:00,-1.08955223880597
286,"(16, 1, 10, 10, '')",2002-10-01 00:00:00,2012-10-01 00:00:00,2012-11-01 00:00:00,-0.30232558139534893
287,"(16, 1, 10, 10, '')",2003-12-01 00:00:00,2013-12-01 00:00:00,2014-01-01 00:00:00,-0.2864321608040201
288,"(16, 1, 10, 10, '')",2005-02-01 00:00:00,2015-02-01 00:00:00,2015-03-01 00:00:00,0.005076142131979711
289,"(16, 1, 10, 10, '')",2007-07-01 00:00:00,2017-07-01 00:00:00,2017-08-01 00:00:00,-0.09090909090909083
290,"(16, 1, 15, 10, 'mi')",2001-08-01 00:00:00,2016-08-01 00:00:00,2016-09-01 00:00:00,0.05633802816901412
291,"(16, 1, 15, 10, 'mi')",2001-10-01 00:00:00,2016-10-01 00:00:00,2016-11-01 00:00:00,-0.07180385288966717
292,"(16, 1, 15, 10, 'mi')",2001-12-01 00:00:00,2016-12-01 00:00:00,2017-01-01 00:00:00,-0.08963093145869938
293,"(16, 1, 15, 10, 'mi')",2002-02-01 00:00:00,2017-02-01 00:00:00,2017-03-01 00:00:00,0.3156966490299824
294,"(16, 1, 15, 10, 'mi')",2002-07-01 00:00:00,2017-07-01 00:00:00,2017-08-01 00:00:00,-0.019607843137254832
295,"(16, 1, 15, 10, '')",2001-08-01 00:00:00,2016-08-01 00:00:00,2016-09-01 00:00:00,0.0
296,"(16, 1, 15, 10, '')",2001-10-01 00:00:00,2016-10-01 00:00:00,2016-11-01 00:00:00,-0.07180385288966717
297,"(16, 1, 15, 10, '')",2001-12-01 00:00:00,2016-12-01 00:00:00,2017-01-01 00:00:00,0.03690685413005268
298,"(16, 1, 15, 10, '')",2002-02-01 00:00:00,2017-02-01 00:00:00,2017-03-01 00:00:00,0.2522045855379189
299,"(16, 1, 15, 10, '')",2002-07-01 00:00:00,2017-07-01 00:00:00,2017-08-01 00:00:00,-0.06238859180035661
300,"(17, 1, 10, 10, 'mi')",2000-08-01 00:00:00,2010-08-01 00:00:00,2010-09-01 00:00:00,0.02970297029702973
301,"(17, 1, 10, 10, 'mi')",2001-12-01 00:00:00,2011-12-01 00:00:00,2012-01-01 00:00:00,-0.3355371900826447
302,"(17, 1, 10, 10, 'mi')",2003-04-01 00:00:00,2013-04-01 00:00:00,2013-05-01 00:00:00,0.4883720930232558
303,"(17, 1, 10, 10, 'mi')",2004-08-01 00:00:00,2014-08-01 00:00:00,2014-09-01 00:00:00,-0.07563025210084029
304,"(17, 1, 10, 10, 'mi')",2007-07-01 00:00:00,2017-07-01 00:00:00,2017-08-01 00:00:00,-0.019607843137254832
305,"(17, 1, 10, 10, '')",2000-08-01 00:00:00,2010-08-01 00:00:00,2010-09-01 00:00:00,-0.08250825082508251
306,"(17, 1, 10, 10, '')",2001-12-01 00:00:00,2011-12-01 00:00:00,2012-01-01 00:00:00,-0.5603305785123966
307,"(17, 1, 10, 10, '')",2003-04-01 00:00:00,2013-04-01 00:00:00,2013-05-01 00:00:00,0.4817275747508306
308,"(17, 1, 10, 10, '')",2004-08-01 00:00:00,2014-08-01 00:00:00,2014-09-01 00:00:00,-0.3378151260504201
309,"(17, 1, 10, 10, '')",2007-07-01 00:00:00,2017-07-01 00:00:00,2017-08-01 00:00:00,-0.09090909090909083
310,"(17, 1, 15, 10, 'mi')",2000-08-01 00:00:00,2015-08-01 00:00:00,2015-09-01 00:00:00,-1.098807495741056
311,"(17, 1, 15, 10, 'mi')",2000-12-01 00:00:00,2015-12-01 00:00:00,2016-01-01 00:00:00,-1.3617747440273038
312,"(17, 1, 15, 10, 'mi')",2001-04-01 00:00:00,2016-04-01 00:00:00,2016-05-01 00:00:00,-0.22434782608695647
313,"(17, 1, 15, 10, 'mi')",2001-08-01 00:00:00,2016-08-01 00:00:00,2016-09-01 00:00:00,0.05633802816901412
314,"(17, 1, 15, 10, 'mi')",2002-07-01 00:00:00,2017-07-01 00:00:00,2017-08-01 00:00:00,-0.05525846702317283
315,"(17, 1, 15, 10, '')",2000-08-01 00:00:00,2015-08-01 00:00:00,2015-09-01 00:00:00,-0.9011925042589437
316,"(17, 1, 15, 10, '')",2000-12-01 00:00:00,2015-12-01 00:00:00,2016-01-01 00:00:00,-1.2389078498293515
317,"(17, 1, 15, 10, '')",2001-04-01 00:00:00,2016-04-01 00:00:00,2016-05-01 00:00:00,-0.3356521739130436
318,"(17, 1, 15, 10, '')",2001-08-01 00:00:00,2016-08-01 00:00:00,2016-09-01 00:00:00,0.0
319,"(17, 1, 15, 10, '')",2002-07-01 00:00:00,2017-07-01 00:00:00,2017-08-01 00:00:00,-0.06238859180035661
320,"(16, 1, 10, 10, 'mi')",2001-09-01 00:00:00,2011-09-01 00:00:00,2011-10-01 00:00:00,-0.406301824212272
321,"(16, 1, 10, 10, 'mi')",2002-11-01 00:00:00,2012-11-01 00:00:00,2012-12-01 00:00:00,0.028286189683860208
322,"(16, 1, 10, 10, 'mi')",2004-01-01 00:00:00,2014-01-01 00:00:00,2014-02-01 00:00:00,0.36241610738255037
323,"(16, 1, 10, 10, 'mi')",2005-03-01 00:00:00,2015-03-01 00:00:00,2015-04-01 00:00:00,0.12542372881355934
324,"(16, 1, 10, 10, 'mi')",2007-08-01 00:00:00,2017-08-01 00:00:00,2017-09-01 00:00:00,-0.23076923076923084
325,"(16, 1, 10, 10, '')",2001-09-01 00:00:00,2011-09-01 00:00:00,2011-10-01 00:00:00,-0.028192371475953548
326,"(16, 1, 10, 10, '')",2002-11-01 00:00:00,2012-11-01 00:00:00,2012-12-01 00:00:00,0.06821963394342767
327,"(16, 1, 10, 10, '')",2004-01-01 00:00:00,2014-01-01 00:00:00,2014-02-01 00:00:00,0.49664429530201337
328,"(16, 1, 10, 10, '')",2005-03-01 00:00:00,2015-03-01 00:00:00,2015-04-01 00:00:00,0.22033898305084743
329,"(16, 1, 10, 10, '')",2007-08-01 00:00:00,2017-08-01 00:00:00,2017-09-01 00:00:00,-0.11627906976744184
330,"(16, 1, 15, 10, 'mi')",2001-09-01 00:00:00,2016-09-01 00:00:00,2016-10-01 00:00:00,-0.48070175438596485
331,"(16, 1, 15, 10, 'mi')",2001-11-01 00:00:00,2016-11-01 00:00:00,2016-12-01 00:00:00,0.04728546409807355
332,"(16, 1, 15, 10, 'mi')",2002-01-01 00:00:00,2017-01-01 00:00:00,2017-02-01 00:00:00,0.5922671353251319
333,"(16, 1, 15, 10, 'mi')",2002-03-01 00:00:00,2017-03-01 00:00:00,2017-04-01 00:00:00,0.20848056537102477
334,"(16, 1, 15, 10, 'mi')",2002-08-01 00:00:00,2017-08-01 00:00:00,2017-09-01 00:00:00,0.16279069767441856
335,"(16, 1, 15, 10, '')",2001-09-01 00:00:00,2016-09-01 00:00:00,2016-10-01 00:00:00,-0.3754385964912281
336,"(16, 1, 15, 10, '')",2001-11-01 00:00:00,2016-11-01 00:00:00,2016-12-01 00:00:00,0.08231173380035028
337,"(16, 1, 15, 10, '')",2002-01-01 00:00:00,2017-01-01 00:00:00,2017-02-01 00:00:00,0.5852372583479789
338,"(16, 1, 15, 10, '')",2002-03-01 00:00:00,2017-03-01 00:00:00,2017-04-01 00:00:00,0.1590106007067138
339,"(16, 1, 15, 10, '')",2002-08-01 00:00:00,2017-08-01 00:00:00,2017-09-01 00:00:00,0.11270125223613592
340,"(17, 1, 10, 10, 'mi')",2000-09-01 00:00:00,2010-09-01 00:00:00,2010-10-01 00:00:00,-0.0016474464579900872
341,"(17, 1, 10, 10, 'mi')",2002-01-01 00:00:00,2012-01-01 00:00:00,2012-02-01 00:00:00,0.2516556291390728
342,"(17, 1, 10, 10, 'mi')",2003-05-01 00:00:00,2013-05-01 00:00:00,2013-06-01 00:00:00,-0.06799336650082921
343,"(17, 1, 10, 10, 'mi')",2004-09-01 00:00:00,2014-09-01 00:00:00,2014-10-01 00:00:00,0.24705882352941178
344,"(17, 1, 10, 10, 'mi')",2007-08-01 00:00:00,2017-08-01 00:00:00,2017-09-01 00:00:00,-0.15921288014311274
345,"(17, 1, 10, 10, '')",2000-09-01 00:00:00,2010-09-01 00:00:00,2010-10-01 00:00:00,-0.014827018121911006
346,"(17, 1, 10, 10, '')",2002-01-01 00:00:00,2012-01-01 00:00:00,2012-02-01 00:00:00,0.13907284768211925
347,"(17, 1, 10, 10, '')",2003-05-01 00:00:00,2013-05-01 00:00:00,2013-06-01 00:00:00,-0.028192371475953548
348,"(17, 1, 10, 10, '')",2004-09-01 00:00:00,2014-09-01 00:00:00,2014-10-01 00:00:00,0.2336134453781512
349,"(17, 1, 10, 10, '')",2007-08-01 00:00:00,2017-08-01 00:00:00,2017-09-01 00:00:00,-0.11627906976744184
350,"(17, 1, 15, 10, 'mi')",2000-09-01 00:00:00,2015-09-01 00:00:00,2015-10-01 00:00:00,0.12095400340715501
351,"(17, 1, 15, 10, 'mi')",2001-01-01 00:00:00,2016-01-01 00:00:00,2016-02-01 00:00:00,-0.8969072164948453
352,"(17, 1, 15, 10, 'mi')",2001-05-01 00:00:00,2016-05-01 00:00:00,2016-06-01 00:00:00,-0.28446771378708546
353,"(17, 1, 15, 10, 'mi')",2001-09-01 00:00:00,2016-09-01 00:00:00,2016-10-01 00:00:00,-0.4526315789473685
354,"(17, 1, 15, 10, 'mi')",2002-08-01 00:00:00,2017-08-01 00:00:00,2017-09-01 00:00:00,0.019677996422182487
355,"(17, 1, 15, 10, '')",2000-09-01 00:00:00,2015-09-01 00:00:00,2015-10-01 00:00:00,0.42078364565587734
356,"(17, 1, 15, 10, '')",2001-01-01 00:00:00,2016-01-01 00:00:00,2016-02-01 00:00:00,-0.8281786941580755
357,"(17, 1, 15, 10, '')",2001-05-01 00:00:00,2016-05-01 00:00:00,2016-06-01 00:00:00,-0.2635253054101221
358,"(17, 1, 15, 10, '')",2001-09-01 00:00:00,2016-09-01 00:00:00,2016-10-01 00:00:00,-0.3754385964912281
359,"(17, 1, 15, 10, '')",2002-08-01 00:00:00,2017-08-01 00:00:00,2017-09-01 00:00:00,0.11270125223613592
360,"(16, 1, 10, 10, 'mi')",2001-10-01 00:00:00,2011-10-01 00:00:00,2011-11-01 00:00:00,-0.9834710743801653
361,"(16, 1, 10, 10, 'mi')",2002-12-01 00:00:00,2012-12-01 00:00:00,2013-01-01 00:00:00,0.1428571428571429
362,"(16, 1, 10, 10, 'mi')",2004-02-01 00:00:00,2014-02-01 00:00:00,2014-03-01 00:00:00,0.3557046979865772
363,"(16, 1, 10, 10, 'mi')",2005-04-01 00:00:00,2015-04-01 00:00:00,2015-05-01 00:00:00,0.2054329371816639
364,"(16, 1, 10, 10, 'mi')",2007-09-01 00:00:00,2017-09-01 00:00:00,2017-10-01 00:00:00,-0.20214669051878364
365,"(16, 1, 10, 10, '')",2001-10-01 00:00:00,2011-10-01 00:00:00,2011-11-01 00:00:00,-0.7123966942148761
366,"(16, 1, 10, 10, '')",2002-12-01 00:00:00,2012-12-01 00:00:00,2013-01-01 00:00:00,0.27574750830564787
367,"(16, 1, 10, 10, '')",2004-02-01 00:00:00,2014-02-01 00:00:00,2014-03-01 00:00:00,0.40268456375838924
368,"(16, 1, 10, 10, '')",2005-04-01 00:00:00,2015-04-01 00:00:00,2015-05-01 00:00:00,0.10356536502546687
369,"(16, 1, 10, 10, '')",2007-09-01 00:00:00,2017-09-01 00:00:00,2017-10-01 00:00:00,-0.2665474060822899
370,"(16, 1, 15, 10, 'mi')",2001-10-01 00:00:00,2016-10-01 00:00:00,2016-11-01 00:00:00,-0.11383537653239939
371,"(16, 1, 15, 10, 'mi')",2001-12-01 00:00:00,2016-12-01 00:00:00,2017-01-01 00:00:00,0.17750439367311077
372,"(16, 1, 15, 10, 'mi')",2002-02-01 00:00:00,2017-02-01 00:00:00,2017-03-01 00:00:00,0.24514991181657853
373,"(16, 1, 15, 10, 'mi')",2002-04-01 00:00:00,2017-04-01 00:00:00,2017-05-01 00:00:00,-0.0690265486725663
374,"(16, 1, 15, 10, 'mi')",2002-09-01 00:00:00,2017-09-01 00:00:00,2017-10-01 00:00:00,-0.13774597495527718
375,"(16, 1, 15, 10, '')",2001-10-01 00:00:00,2016-10-01 00:00:00,2016-11-01 00:00:00,-0.07180385288966717
376,"(16, 1, 15, 10, '')",2001-12-01 00:00:00,2016-12-01 00:00:00,2017-01-01 00:00:00,0.19156414762741647
377,"(16, 1, 15, 10, '')",2002-02-01 00:00:00,2017-02-01 00:00:00,2017-03-01 00:00:00,0.22398589065255736
378,"(16, 1, 15, 10, '')",2002-04-01 00:00:00,2017-04-01 00:00:00,2017-05-01 00:00:00,0.015929203539822967
379,"(16, 1, 15, 10, '')",2002-09-01 00:00:00,2017-09-01 00:00:00,2017-10-01 00:00:00,-0.08765652951699465
380,"(17, 1, 10, 10, 'mi')",2000-10-01 00:00:00,2010-10-01 00:00:00,2010-11-01 00:00:00,-0.014827018121911006
381,"(17, 1, 10, 10, 'mi')",2002-02-01 00:00:00,2012-02-01 00:00:00,2012-03-01 00:00:00,0.6218905472636815
382,"(17, 1, 10, 10, 'mi')",2003-06-01 00:00:00,2013-06-01 00:00:00,2013-07-01 00:00:00,0.5946843853820598
383,"(17, 1, 10, 10, 'mi')",2004-10-01 00:00:00,2014-10-01 00:00:00,2014-11-01 00:00:00,0.3557046979865772
384,"(17, 1, 10, 10, 'mi')",2007-09-01 00:00:00,2017-09-01 00:00:00,2017-10-01 00:00:00,-0.30232558139534893
385,"(17, 1, 10, 10, '')",2000-10-01 00:00:00,2010-10-01 00:00:00,2010-11-01 00:00:00,0.1301482701812191
386,"(17, 1, 10, 10, '')",2002-02-01 00:00:00,2012-02-01 00:00:00,2012-03-01 00:00:00,0.7280265339966833
387,"(17, 1, 10, 10, '')",2003-06-01 00:00:00,2013-06-01 00:00:00,2013-07-01 00:00:00,0.6146179401993355
388,"(17, 1, 10, 10, '')",2004-10-01 00:00:00,2014-10-01 00:00:00,2014-11-01 00:00:00,0.3691275167785235
389,"(17, 1, 10, 10, '')",2007-09-01 00:00:00,2017-09-01 00:00:00,2017-10-01 00:00:00,-0.2665474060822899
390,"(17, 1, 15, 10, 'mi')",2000-10-01 00:00:00,2015-10-01 00:00:00,2015-11-01 00:00:00,-0.020408163265306145
391,"(17, 1, 15, 10, 'mi')",2001-02-01 00:00:00,2016-02-01 00:00:00,2016-03-01 00:00:00,-0.6551724137931034
392,"(17, 1, 15, 10, 'mi')",2001-06-01 00:00:00,2016-06-01 00:00:00,2016-07-01 00:00:00,0.04028021015761818
393,"(17, 1, 15, 10, 'mi')",2001-10-01 00:00:00,2016-10-01 00:00:00,2016-11-01 00:00:00,-0.1278458844133099
394,"(17, 1, 15, 10, 'mi')",2002-09-01 00:00:00,2017-09-01 00:00:00,2017-10-01 00:00:00,-0.10912343470482999
395,"(17, 1, 15, 10, '')",2000-10-01 00:00:00,2015-10-01 00:00:00,2015-11-01 00:00:00,-0.03401360544217691
396,"(17, 1, 15, 10, '')",2001-02-01 00:00:00,2016-02-01 00:00:00,2016-03-01 00:00:00,-0.23448275862068968
397,"(17, 1, 15, 10, '')",2001-06-01 00:00:00,2016-06-01 00:00:00,2016-07-01 00:00:00,0.19439579684763575
398,"(17, 1, 15, 10, '')",2001-10-01 00:00:00,2016-10-01 00:00:00,2016-11-01 00:00:00,-0.07180385288966717
399,"(17, 1, 15, 10, '')",2002-09-01 00:00:00,2017-09-01 00:00:00,2017-10-01 00:00:00,-0.08765652951699465
400,"(16, 1, 10, 10, 'mi')",2001-11-01 00:00:00,2011-11-01 00:00:00,2011-12-01 00:00:00,-0.5181518151815181
401,"(16, 1, 10, 10, 'mi')",2003-01-01 00:00:00,2013-01-01 00:00:00,2013-02-01 00:00:00,0.056478405315614655
402,"(16, 1, 10, 10, 'mi')",2004-03-01 00:00:00,2014-03-01 00:00:00,2014-04-01 00:00:00,0.261744966442953
403,"(16, 1, 10, 10, 'mi')",2005-05-01 00:00:00,2015-05-01 00:00:00,2015-06-01 00:00:00,0.2299829642248722
404,"(16, 1, 10, 10, 'mi')",2007-10-01 00:00:00,2017-10-01 00:00:00,2017-11-01 00:00:00,0.07526881720430112
405,"(16, 1, 10, 10, '')",2001-11-01 00:00:00,2011-11-01 00:00:00,2011-12-01 00:00:00,-0.4983498349834983
406,"(16, 1, 10, 10, '')",2003-01-01 00:00:00,2013-01-01 00:00:00,2013-02-01 00:00:00,0.01661129568106312
407,"(16, 1, 10, 10, '')",2004-03-01 00:00:00,2014-03-01 00:00:00,2014-04-01 00:00:00,0.261744966442953
408,"(16, 1, 10, 10, '')",2005-05-01 00:00:00,2015-05-01 00:00:00,2015-06-01 00:00:00,0.0732538330494037
409,"(16, 1, 10, 10, '')",2007-10-01 00:00:00,2017-10-01 00:00:00,2017-11-01 00:00:00,0.10394265232974909
410,"(16, 1, 15, 10, 'mi')",2001-11-01 00:00:00,2016-11-01 00:00:00,2016-12-01 00:00:00,-0.022767075306479923
